company,Name ,Date,Review,Resolution against customer complaint,Source
qQuick,Bhupesh Khanna,25-Jul-19,worst app i ever used,,Google Play Store
qQuick,Golden Deo,26-Nov-19,Mzedar chiz h yarrr..... Katai zahar,,Google Play Store
qQuick,Rajneesh kumar,2-Jul-19,good,,Google Play Store
qQuick,gagan kumar,1-May-19,outstanding,,Google Play Store
qQuick,Faheem Ashraf,11-Oct-18,Wonderful,,Google Play Store
yulu,Karthik Ramesh,8-Mar-20,"Unable to end a ride. This is the second time this is happening. Spent half an hour trying to end the ride but couldn't. Restarted the phone, restarted the app, drove to a different yulu zone but nothing happened. So the yulu miracle bike is standing there for someone to drive away. And you guys charge me for your issues on your end. I habe dropped an email for refund but no response. Horrible experience.",,play store
yulu,Hitesh Raj,19-Mar-20,"It was bad experience to me that yulu move cycles were dirty when I rented and it was making noise when riding I used 3 times all the time I faced same issue and I parked in yulu zone only still it shows to park it in yulu zone it doesn't lock properly it take to much time to end ride , so many issues are there main thing it won't properly lock after ride.",,play store
yulu,anil krishna,13-Mar-20,The rating should be minimal as possible. I give one start because i don't have the option to give zero. Application will not work properly on most cases. Their system is made in such a way that even for riding 10 seconds you end up paying 10INR. It's literally looting money. You don't expect a proper response for their customer service. Sometimes the response will be so arrogant. They simply close the ticket without resolution. I lost 150 rupees for riding 30 minutes because of their issue.,We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Hemal Bhavsar,17-Mar-20,Such a slow app and also there is a scarcity of bikes. I think my byk app is better than yours! To get good ratings u should increase the number of bikes in all the areas as fast as possible and then fix minor bugs in ur app.,,play store
yulu,Rajiv Shaw,10-Mar-20,I reached the drop location at 7 mins but it took 40 more minutes to end the ride from the app because your app showing my location somewhere else while i was at station and showing message 'scan failed' and also showing notification of scan failed after 2-3 mins.. I've paid ₹47 rupees for this.. It finally worked when i had restart my app..,That doesn't sound right! Can you give us more information at support@yulu.bike so that we can investigate.,play store
yulu,ashish ranjan,10-Mar-20,"Nice experience overall with this app and using yulu miracle. Only issue I faced is that even when internet connectivity is good, the app won't end ride and keep saying check connectivity. And this has happened many times, almost after every ride end or before starting the ride.",Thank you for your feedback. We have forwarded the issue to our technical team. It will be resolved soon. Please reach out to us at support@yulu.bike if you have any other issues.,play store
yulu,Amit Shah,11-Mar-20,"It's in too premature stage. Hopeless experience, cannot find dropping point before one starts, I had to come back to pickup point to drop the vehicle, rather I would recommend Rapido in Ahmedabad which is half of the cost of this yulu. Don't use until it has covered the city properly. For refund they say 8 to 10 working days, another downside in this fast digital world. No call centres, bad navigation design for customer support. Chat has a delay response of 15 to 20 minutes, but doesn't solve",,play store
yulu,gopichand keswani,9-Mar-20,"It was wonderful experience for me, I tried it for the first time, it's worth riding yulu miracle than any other options available. It so simple and easy to operate. Thank you very much, Team Yulu for providing such a nice vehicle.","Hi Gopichand, Thank you for the 5-star ratings and the feedback. Your encouraging words keep us going and it’s always a pleasure to serve our customers. Regards, Yulu Customer Support",play store
yulu,yannam praveen,14-Mar-20,"I face issues every alternative day. I park the bike in same loaction every day, sometimes I can end the ride and sometimes i can not...customer service rep will send terms and consitions to end the ride stating that you will be charged if they end it...if it works few days does that mean it worked as an error??",,play store
yulu,Jignesh Mistry,15-Mar-20,Every time I try to get a yulu bike it is not available anywhere. All the bikes lying in the stand are out of battery. Availability of the properly charged bike is a big issue in Ahmedabad.,"Hi Jignesh, Thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. We will ensure that more bikes are placed at zones in Ahmedabad. Please feel free to reach out to us via the 'Chat with us' option or write to us at support@yulu.bike for any further concerns/suggestions.",play store
yulu,neha gupta,9-Mar-20,Forcing you to pay 250 rs. One just can't explore the app without paying. It doesn't even show the points where you can find a ride without the payment.,That doesn't sound right! Can you give us more information at support@yulu.bike so that we can investigate.,play store
yulu,Sadhana Yadav,14-Mar-20,"Occasional brake faliure, chain failure or wrongly price deduction, idea is quite good. I totally understand its still in developing phase...so .big Go from my end, as initiative is too good.
",That doesn't sound right! Can you give us more information at support@yulu.bike so that we can investigate.,play store
yulu,Rehan Rakhangi,15-Mar-20,Worst app ever... When you try to request refund when you don't want to use this app it never works. And when you try to add money it never takes time.,"Hi, Please help us understand the issue you are facing in depth. Please share the detailed issue by writing to support@yulu.bike. We'll ensure to look into it with utmost priority. Thanks!",play store
yulu,Sooraj JP,25-Feb-20,"Not able to unlock bikes continuously. For e.g scan a bike, if charge is low then comeback and scan another bike. When doing so it is not unlocking second time. It shows cannot unlock. We need to clear the app from memory and unlock again. This is a serious bug which need to be fixed immediately. I have been complaining about this since long time in app feedback but it is not fixed till now.","Hi Sooraj, We are sorry for the inconvenience caused. Can you please share your details at support@yulu.bike or reach out to us via 'Chat with us' option on the app, so that we can check and assist you better. Regards, Yulu Customer Support",play store
yulu,saurabh abdeo,9-Mar-20,The concept of electric bike is great. Three cheers to this concept. Now I can reach to my bus pick up point at 5 am without disturbing any of my family members.,"Hi Saurabh, Thank you for the 5-star ratings and the feedback. Your encouraging words keep us going! Regards, Yulu Customer Support",play store
yulu,vamsikrishna janagam456,6-Mar-20,"Iam not satisfied with yulu stations 🚏and high cost, Ex: daily I am parking at same place and today it's saying retry and park in yulu stations and waste of money, try to make better yulu stations",,play store
yulu,Ragu Kumar,12-Mar-20,It just keep showing me notifications to pay them ₹250/-. The app (I think) is deliberately keeping the services vaguely ambiguous and superficialy intriguing. You download it expecting it to be some new break through in solving your commuting issues but upon downloading it keeps pushing you to give them 250 diposit... As if that would love your problem... The truth is that their services are seemingly limited to Delhi.. not even NCR and hence useless to everyone else.,"Hi Sumit, Thank you for the feedback. We do show a message prompting you to pay the security deposit of 250 Rs for using a Miracle. We are rapidly expanding our services in and around Delhi, so you will soon be seeing new zones. Please reach out to us via 'Help & Support' or write to us at support@yulu.bike for any further concerns/suggestions.",play store
yulu,Sumit Bhatnagar,4-Mar-20,It just keep showing me notifications to pay them ₹250/-. The app (I think) is deliberately keeping the services vaguely ambiguous and superficialy intriguing. You download it expecting it to be some new break through in solving your commuting issues but upon downloading it keeps pushing you to give them 250 diposit... As if that would love your problem... The truth is that their services are seemingly limited to Delhi.. not even NCR and hence useless to everyone else.,"Hi Sumit, Thank you for the feedback. We do show a message prompting you to pay the security deposit of 250 Rs for using a Miracle. We are rapidly expanding our services in and around Delhi, so you will soon be seeing new zones. Please reach out to us via 'Help & Support' or write to us at support@yulu.bike for any further concerns/suggestions.",play store
yulu,Gautam Nalawade,2-Mar-20,Ver 3.6.2 unlock button only highlights when clicked. Scan QR screen does not open. Please fix.,"We have not had this issue reported to us before, and we'd certainly like to work this through for you. Could you share the details at support@yulu.bike? And any relevant screenshots would be immensely valuable. Thank you.",play store
yulu,Zenil Pethani,13-Feb-20,"It's always a great experience riding YULU. One suggestion: If the Bluetooth can be turn off automatically after ending the ride. That would be great because sometimes we tend to forget to turn off the Bluetooth most of the time after ending the ride, which tend to drain the phones battery. Other everything is laid out it the most simplest way for new user. Best of luck !!",,play store
yulu,Saurabh Kushwaha,26-Feb-20,App is very slow and transaction doesn't happen fast(let's not consider the third party). Neither it gets updated. Consumes a lot of time. Also I was traveling from one point to other point in Rs5 and they after 3 ride increased the fair to Rs10 just because I was a using there app more. WTH,We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Upma Nandwani,2-Mar-20,"Hi..the idea is too good. But there is always scarcity of charged bikes. Both the times after scanning all the bikes, hardly got one bije with 20% battery. Also there was no one to attend and replace the battery. This happened at Jor bagh metro station and Central Secretariat metro station. Please make arrangements to replace the batteries as soon as they are going down to make bikes available to ride. Once you get bike..you have great experience",,play store
yulu,Nikhil J Radhesh,3-Jan-20,"It's a great concept that has saved me a lot of money and time till date. However, it does have a few problems with respect to the app and the supply of Yulu miracles to areas where they aren't there. Other than these 2 things, Yulu is the best and makes your commute much more easy as you don't have to wait so long in traffic anymore.",,play store
yulu,utkarsh chaturvedi,27-Jan-20,"Use it everyday found it to be quite useful. 3 problems. The application should turn my Bluetooth off after the ride has started and use it only for turning off. Also there is no way to turn the ride off if user phone turns off which is problematic. The technique being used to turn Yulu on/off could also be bettered. But overall barring these, great performance.",,play store
yulu,Nigel,27-Feb-20,"Better alternative than Uber or Ola for short distance and daily commute It should be possible to ""favourite"" or add move or miracle stations to a list. That would make it easier to plan rides with Yulu. Sometimes, there are not enough cycles or miracles. So don't count on it. Also, th estimated distance shown is just plain wrong. You may see 50% battery left and 35 km range, but i can bet it will get empty in just 2 - 3 kms.",,play store
yulu,Craig Pereira,16-Jan-20,"Useful concept! Poor operations! Zones are based on Yulu convenience, not customer convenience. After riding 2km you find the earlier Yulu zone was moved. You have to ride back 2km to the original zone or ride slowly around for 5km searching for another zone. Then walk back from there. Inconvenient and needlessly expensive for a customer. Yulu profits from the entire situation. Most Bikes have no / poor brakes / bell. Money keeps getting deducted.","Useful concept! Poor operations! Zones are based on Yulu convenience, not customer convenience. After riding 2km you find the earlier Yulu zone was moved. You have to ride back 2km to the original zone or ride slowly around for 5km searching for another zone. Then walk back from there. Inconvenient and needlessly expensive for a customer. Yulu profits from the entire situation. Most Bikes have no / poor brakes / bell. Money keeps getting deducted.",play store
yulu,Maruti M,23-Jan-20,"After struggling with Vogo and Bounce, I think this is a simpler option. Bounce - no helmet after unlocking the bike. Plus in both Bounce and Vogo there seem to be no zones, so you will not find the vehicle if someone has hidden it inside. I don't like the ""deposit"" culture of these companies. If I have to make deposits for each company, I will be bankrupt soon. Why don't all you transport companies have A SINGLE PORTAL?",,play store
yulu,Avneesh Mishra,13-Feb-20,"Great services, cheap prices and best of all, it's a clean mode of transportation. The app has improved a lot since inception, but there are still a few issues. Main problem is that it sometimes takes time to unlock vehicles, so not good in case you're in a hurry (that's why 4 out of 5 stars). They've increased prices recently, but it's still very cheap compared to other modes of transport. In a city like Bangalore, I'd rather take their cycle than my vehicle for short distances.",,play store
yulu,Nimish Pant,26-Jan-20,"Excellent initiative to provide Fast, clean, quick and energy efficient last mile connectivity. The app is quite fantastic too - provides locations of all nearby YULU stations including available bikes and their charging/mileage status. For your current bike too it shows remaining charge and potential distance that can be covered. One can pause, resume, restart and end rides with the same quite conveniently. Scan the QR code and unlock the bike and ride away. Sign up was quick and efficient",,play store
yulu,Kumar Harsh Srivastava,6-Feb-20,"While looking for Yulu bike zones, the app should show shop names too - it's very hard to guess where the zones are unless I cross reference the map with Google Map Also, whenever I reach my destination and try to end the ride, the app always blocks the ""End ride"" button with a ""Network unreachable"" error message even though the network is reachable and internet is working. This can only be fixed by relaunching the app. I waste about 1 minute doing this, sometimes losing ₹10 in the process.","Hi Kumar, Thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. It was an uncommon instance and we’ll do better. Kindly share your mobile number with us on support@yulu.bike so that we can look into what went wrong. We are constantly trying to make things better and deliver to your expectations.",play store
yulu,nihal chirayath,29-Feb-20,This seems like a good option for those when there are no other option but beware of electric bike (miracle) as this bikes are sometimes unreliable and might go from full charge to jo charge in no time. Leaving you to carry the bike to nearest yulu stand in a deserted area. Also after that they will charge you for the same...... Cycles are good thouh,"Hi Nihal, Thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. It was an uncommon instance and we’ll do better. Kindly share your mobile number with us on support@yulu.bike so that we can look into what went wrong. We are constantly trying to make things better and deliver to your expectations.",play store
yulu,Ram Prit Chauhan,10-Mar-20,"I am not able to end the ride, timer is on and everytime taking me intoi the submit page again and again..",,play store
yulu,avinash ms,13-Mar-20,Dead battery cylcle also shows 50% charged. and have to pay for un moved cycle also.,,play store
yulu,Anand Nagarajan,27-Feb-20,"Miracle ride is too costly especially the pause time charges. The pause time charges should be proportional to the pause time and not flat fixed rates. Many a times cycles are not in good condition like seat angle, wheel is out, dusty cycles, brakes are weak etc.",,play store
yulu,Neeraj Kumar,28-Dec-19,5 stars because I love the concept and it's saved me enough money till date. Great for people who use public transport to places and then need to cover the remaining 1-2 Kms from there. I have however faced problems ending rides sometimes. Maybe innovate and find a convenient way to end rides when internet connectivity is low too ?,,play store
yulu,Dharmanath Rahatekar,13-Jan-20,The app is good.. Sometimes causes a problem while unlocking even after scanning and entering number at night. I have to clear the cache every time to unlock the bike lock. Also the map does not show the correct distance traveled when it runs in the background,"Hi Dharmanath, That doesn't sound right! Please allow us to look further into this for you. Kindly share your registered mobile number on support@yulu.bike. This will be checked and resolved with the utmost priority.",play store
yulu,Chirag Parekh,12-Mar-20,Very back maintenance of this app. couldn't work well and end ride.,,play store
yulu,hari haran,16-Mar-20,Excellent experience. Smooth & hastle free process. Easy access and peaceful rid,,play store
yulu,Gaurav Sharma,13-Feb-20,"They always overcharge. I used their miracle cycle for 9 minutes and put the bike back to yulu zone. But when i tried ending ride, their app hanged and i need to kill the app and restart. This entire excercise took me 3 minutes and they charged me for 20 minutes ride. When I contacted their customer care they replied that they charged for ride. I m going to uninstall their app.",,play store
yulu,reddy surendra chinthakunta,15-Feb-20,"finally yulu is getting better.... it was very good service but my opinion is changing as it have issue of temporary security deposit of 50 ......yes worst issue need to be resolved .......why i was asked to pay 50 rs every time when i book YULU miracle ....why cannot this app charge me once .... instead it will ask me to spend 50 every time... after the rode it will send 50 back to wallet and i have to pay once again.......worst issue ....., Adress it please","Hi Surendra, Thank you for sharing your feedback. Security deposit is a 1-time payment and you can top up your Yulu money wallet multiple times. But if you are still facing any issue then kindly please reach out to us via the 'Chat with us' option where you will be assisted 24/7 Regards, Yulu Customer Support",play store
yulu,Gaurav Yadav,18-Mar-20,If it's available for those how don't know how to access mobile. If metro card type system help to those people.,,play store
yulu,sai kalpit,24-Feb-20,"I was an avid user of yulu app but recently I had such horrible experiences. Because of the faults in their cycles, I was unable to end the ride. I was even present in the yulu zone. So I raised a ticket and even shared the picture of the broken lock lever. But they ended my ride after a long time and charged me 105 for something which I rode for only 45 minutes. I even raised multiple tickets regarding the issue but I encountered the shittiest customer care possible for an app.","Hi Sai, Thank you for sharing your feedback. We have refunded you the additional ride charges for the ride taken on 21st Feb 2020. Please feel free reach out to us via the 'Chat with us' option where you will be assisted 24/7 or write to us at support@yulu.bike for any further concerns or suggestions. Regards, Yulu Customer Support",play store
yulu,svssatish kumar,27-Jan-20,I saw there is limited zones and it is very trouble to park in a particular place. Where I visited my cousins place from his house the yulu zone is 1 km far. So there is no use. Just it should be like bounce where ever you can park and from any where you can pick.,"Hi svssatish kumar, thank you for your feedback. We have passed this feedback to the concerned team. Please feel free to reach out to us at support@yulu.bike for any further concerns or suggestions.",play store
yulu,Harish panwar,13-Mar-20,Awesome app and the rides is also awesome But battery capacity is very low and fast drains and always low company has to work on it,,play store
yulu,syed sabir,2-Jan-20,"This is iam installing 3rd time but again iam facing issue, with app crashing, whenever I used to open the app within 5 seconds app gets automatically closed, I reset the handset also but still not solved, can you please fix this for my handset, because iam in Bangalore and want to use yulu bicycle because of worst traffic. please help me out, handset is honor 4X, os 5.5","Please clear the data and cache for your app by going to your phone settings. This should resolve your issue. In case you are still facing the problem, please contact us at support@yulu.bike with your contact details and relevant screenshots.",play store
yulu,Sarath Murali,10-Jan-20,"Excellent. Very easy to use, hardly took any time to complete setup and start riding. Good cycles with nice momentum. I urge all users to take care of these cycles. These cycles shall open up a possibility to inculcate healthy lifestyle and environment friendly commutes.",,play store
yulu,Shruthi d,10-Mar-20,Most fexible mode of transportation. Its very helpful to cover short distance with less price.,"Hi, thanks for your support all along. We will keep working to provide a good user experience. You can follow us on Facebook and Twitter to get the latest information.",play store
yulu,john mathews,15-Mar-20,Excellent experience... Cycle quality and cycle availablity both are very good... Thank you Yulu... You are doing a great job,,play store
yulu,Gurudath S,3-Mar-20,Always charges extra minute for the miracle ride. Should try 'End ride' multiple times even though trying in area with better connectivity which in turn burns our money . No action taken even after multiple feedbacks.,"Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,lokesh krishna,19-Jan-20,One of the useless things. You won't have an option to go where ever you want like bounce. Trip won't get ended at your destination. You have to go to yulu zone which is obviously very far from your desired place. Drop it there and again walk to your destination which does not make any sense.,We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Tarrung Kapur,15-Mar-20,Excellent ride quality and a resourceful tool for pollution free travel.,,play store
yulu,Anamika Pathak,1-Feb-20,Great initiative but the app is very slow. Doesnt show accurate battery readings. Bicycle locks often get stuck. The electric bikes are a little expensive compared to the features and services it provides. Bicycle cost is reasonable.,,play store
yulu,Kuldeep Singh,10-Feb-20,"Most of the times it takes 3 to 4 minutes to start a ride. The scan feature has to many bugs I guess. And because you have to drop off only at a yulu zone, this condition is putting off more than 90 % of the potential users I am guessing.","Kuldeep Singh, thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. It was an uncommon instance and we’ll do better. Please feel free to reach out to us at support@yulu.bike for any further concerns or suggestions. We are constantly trying to make things better and deliver to your expectations.",play store
yulu,prathamesh shirsekar,10-Mar-20,Great app. Enough number of cycle stands r available to ride and end your ride.,,play store
yulu,Shankar Hugar,11-Mar-20,"Not at all good app, I have been paid twice 350rupees , again it is asking to login with new credentials",,play store
yulu,Nicole Quadros,2-Mar-20,"Yulu is not working for me at all anymore. It doesn't detect the location, and buffers at the first step itself for hours.... It's so sad. There's no way to solve this???",That doesn't sound right! Can you give us more information at support@yulu.bike so that we can investigate.,play store
yulu,Sourav Kumar Samal,29-Dec-19,"oncept is good but the problem most of the cycles are always faulty and even if you report about the issue they will not fix it for sure. For me everytime i take a ride, i have to choose 2 to 3 cycles before finding the good one.","Hi Sourav, That doesn't sound right! Please allow us to look further into this for you. Kindly share your registered mobile number on support@yulu.bike. This will be checked and resolved with the utmost priority.",play store
yulu,Suprabhat Singh,15-Jan-20,"I am using this app since long but for 1-2 months i went outstation and when i returned, till the time my app got updated so when i open my yulu account its asking me for security deposit again.. wheareas earlier i had some extra amount alokng with the security deposit... Fealing cheated.. anyways its not about 100 or 200 .. you lost trust even your platform dont have any option to connect with your team if any such incident happen other than going public like this comment.",We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,tech electronic,27-Jan-20,"First and last ride have really a bad experience 1st thing 250rs deposit, as i deposit 100rs for motor vechile 2nd thing when u open the map the bike ll see near you and fools you, after some time you take a ride and when you try to end the trip ll say take to yulu zone But why, as i pickup that bike from road and near the dumb garbage side And now tell me if i have to get u in yulu zone from the road than why am paying you,and onestly please dont sent me mail addres below coment","Hello, Thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. Please feel free reach out to us via the 'Chat with us' option where you will be assisted 24/7 or write to us at support@yulu.bike for any further concerns or suggestions. Regards, Yulu Customer Support",play store
yulu,Sudarshan Parthasarathy,20-Feb-20,Yulu is an app that consistently performs reliably unlike other Apps like Bounce. This I feel is absolutely important in times of urgent need like late night/ times of emergency. The overall ecosystem is wonderful and always shows correct location of the vehicles and locks and unlocks the vehicle quickly. Really happy with Yulu itself in general ,,play store
yulu,Abhijeet Singh Rana,29-Feb-20,"It is very useful, but it will take too much time to give money back, and sometimes problems are create while booking bike.",,play store
yulu,Dipak Chaudhary,19-Mar-20,"1 minut = 10 rupees Bcz if you ride 1 hours under , 10 minuts or 15 minuts,, you have to pay 10 rupees But yulu infrom 1 hours ru 10 So we ride 15 minuts we need to pay only 2.5 rupees And you have to pay security charche 100 And ride ending time not working yulu So dont use,, very bad yulu,, If charge chenge by minut to minut,, I give 5 star,,",,play store
yulu,kavi mugil,23-Jan-20,"I could find yulu cycles dropped anywhere(not only in the yulu zone) to begin the ride. But it is not letting me to end the ride where i want. Also it is showing, if I need end ride in non yuluzone, need to pay extra charges which is fine but the thing is its not taking extra charge to end the ride. So today I was happened to drop back the cycle from where I picked it which is almost 3 km far. There is not even the proper responce from the yulu support which is letting us only to chat not speak.","Hi Kavi, Thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. For any other queries, please feel free to reach out to us via the 'Chat with us' option where you will be assisted 24/7 or write to us at support@yulu.bike for any further concerns or suggestions. Regards, Yulu Customer Support",play store
yulu,ajju k,17-Feb-20,"Yulu zones are far away, instead of hunting for the yulu vehicle you can arrange other modes n reach faster. Again you have to close the trip by dropping the vehicle at the assigned yulu zones which are far away, so available depend on other modes of transportation.",,play store
yulu,Sharanu B,25-Feb-20,I'm unable to verify my account and unable to login due to OTP issue. You Guys are sending OTP after 2min but timeout is only 40sec. And I'm unble login using call OTP. There is no issue with carrier side and Im getting otp from other app. Could u plz fix the issue?,,play store
yulu,Mayank Bajpai,9-Mar-20,Always an issue with app or bicycle in Kharghar Navi Mumbai. Recently took a bicycle the chain came off at the start. Very bad service,"Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,Karthik Ravi,8-Feb-20,"Distasteful experience, I got debited 100rs for security deposit, and now it's asking for it once again. I emailed the support team, no response. I called them on the number mentioned in the IG page the person on the phone said he'd get this fixed and once again no response. Terrible customer support.",,play store
yulu,Nethra ramachandra,14-Mar-20,Ride was excellent but finding yulu zone to park the vehicle was hectic...,,play store
yulu,Nikhil Tawde,20-Jan-20,Battery percentages of all miracles present at a particular yulu miracle zone should be shown in the yulu app. This will let users decide to whether to walk to that particular miracle zone or not. Edit:Thanks for implementing my suggestion. Changing my rating from 4 star to 5 star.,,play store
yulu,Aman Tewari,15-Jan-20,"A very good idea, which is executed almost perfectly. Have found a bug though, When you try to view a miracle zone for checking charge in each vehicle, sometimes it never loads. Nothing happens on clicking the arrow.",,play store
yulu,PAVAN KUMAR,2-Feb-20,"Everything is fine with this except for parking the vehicle, we are required to park the vehicle only in Yulu zone. Unlike Bounce this doesn't have parking anywhere we want. Which makes this quiet annoying.","Hi Pavan, thank you for your feedback. We have passed this feedback to the team. Please feel free to reach out to us at support@yulu.bike for any further concerns or suggestions. We are constantly trying to make things better and deliver to your expectations.",play store
yulu,Gurudatta Rao,27-Jan-20,"This thing doesn't even work properly! It doesn't let me to get in, instead it throws an no internet error message! 27JAN2020 : An updated on the review, the dev team has fixed the issue. Now the app works perfectly & i using it since.","Hi Gurudatta, We deeply regret the inconvenience caused. We have fixed the issue on our end and the services are up again. Team Yulu",play store
yulu,Arsath Khan,8-Jan-20,Too many bugs with the latest update. The app doesn't connect to the internet or recognize the connections available. The previous ones worked like a charm. This version's got issues.,,play store
yulu,Robin Browne,28-Jan-20,"i love it when it works. but too often the app, either won't let you start or end the ride. too bad, since this is something of great value in our traffic choked cities.",,play store
yulu,abdulwahid labbe,4-Mar-20,I love this app It's help me to go where want Like friends house or school and tution And it's also good for exercise Thanks for making this app and bike and cycle It's really help me,,play store
yulu,Harischandra Prasad,20-Jan-20,"It's one way traffic kind. One money gone to yulu account you have no options to reach them directly. Mail never replied. Operation issue you will have no support, wrong billing or other drop location issues customer keep losing money until the application response. If no response from the yulu application meeter run until your deposit zero the system will stop you are no were. Simple wasting time and energy For my one trip cost is equivalent to bounce 3 times of same journey Hope this will help",We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Gautam Nilambar Pradhan,5-Feb-20,Really stupid update experience. Insisting on updating when I needed am urgent ride. You could have done the same after letting the user book it! And thanks to Airtel the app update takes 8 minutes in a city like Bangalore which was longer than my ride time!,We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Rangnath V Gowda,17-Feb-20,"use Yulu very frequently for atleast 2km once the ride starts. Miracle is awesome and easy to find out. Rated for 4 because, horn doesn't work in most of the miracles. If this is fixed than you are fantastico!!",,play store
yulu,Subhadip Das,22-Jan-20,"Dude every week there is a update and then whenever it is urgent the app says install new update otherwise it starts to behave unusually. If I couldn't book a bike at the time of need then what's the point of having this app.
",,play store
yulu,Bhawana Tiwari,20-Feb-20,I am using Yulu for 5001989 from south extension metro station. It is not stopping for past half hour. i am completely irritated and frustrated. It is not connecting and showibg scan error. Please help,"Hi, sorry for the inconvenience caused. We have fixed the issue. Kindly update the app and do give us 5 stars if you're happy with our service.",play store
yulu,shantanu kulkarni,12-Jan-20,nitially I was not able to install the app and had rated the app very low. But few days back it got installed and used it today. The experience was great and looking forward to use again. Really good app and service.,,play store
yulu,Aishwarya Gosavi,5-Jan-20,This is brilliant and cheap! These cycles are amazing and smooth to ride. I rode it for 20 minutes in 10 bucks! It's convenient for everybody and most importantly it is very healthy.,,play store
yulu,Punith Raj,9-Jan-20,"I was overcharged not one time, many times it happened to me. I want the amount refunded. it was your application fault and why should I pay extra for the bugs which you can't fix.",We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Hrishikesh Gramani,2-Mar-20,Wonderful cycling experience and makes you relive your childhood cycling days.,,play store
yulu,Dhinesh,14-Mar-20,Yulu zones are not marked in map properly. Locations points are very worst,,play store
yulu,Sasi Balu,14-Jan-20,"Yulu a easy short distance commute platform , with electric and pedals. Thumbs up for initiating this in cities. Some time the app crashed and making delay to connect to the bike other than that it's a great platform for daily commute",,play store
yulu,purva goyal,3-Jan-20,"I paid the security deposit (₹250) and a topup (₹50) in december'19....Now by jan'20, the app shows no history of my rides, transactions but an empty wallet and asks me to pay the security deposit and topup agian....This is fraud and disgusting😡😡😡","Hi Purva, That doesn't sound right! Please allow us to look further into this for you. Kindly share your registered mobile number on support@yulu.bike. This will be checked and resolved with the utmost priority.",play store
yulu,Chaitanya Karumbaiah,8-Feb-20,Idiotic app. When i open the app it will not show the option of miracle or move it will directly choose the move. And we can't end the ride of miracle untill and unless we chart with the costumer care.. and there is no miracle parking station near us...,"Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,Aditya Sinha,30-Dec-19,"Half of the cycles are broken. They will take deposit from you saying that it is refundable but it is not. They will keep your money and there is no option for refund even. No customer support, no help. Hated this app.",We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Jalajakshi Kamber,11-Feb-20,no shock absorber which is leading to severe back pain and not a smooth ride that we can experience.. other than this it's all wonderful!! ,,play store
yulu,Teddy Dholakia,13-Mar-20,Way too much costly. :) I would rather order cab and travel in ACd cabin :),,play store
yulu,Ayush Joshi,2-Feb-20,"1. Upi Payment option is not available, it is just limited to Gpay and Paytm. I dont use neither. 2. Netbanking page is opening in the app itself, option to open it in browser is not available.",,play store
yulu,Suchibrata Dalal,8-Mar-20,"Nice experience till now but some of the cycles don't have bell, plz check it",,play store
yulu,Jitendra Dayma,3-Feb-20,"Providing mobility but less availability, charges should be on 10 minute or per minute basis not just fixed for 30min...why compulsory update ..can't take money back once added in yulu account .","Hi Jitendra, thank you for sharing your feedback. We have passed this feedback to the team. Please feel free to reach out to us at support@yulu.bike for any further concerns or suggestions. We are constantly trying to make things better and deliver to your expectations.",play store
yulu,Chethan MP,9-Jan-20,"Today first time i used this app, this is a time killing app, not time saving, app is always lagging, app is not convinient to use, i really apprecite the initiative, u people r worst im maintaining good service, at the time of parking u people ll ask to park in yulu zone only, if i have that much time to find yulu zone n park there then no need of renting ur vehicle, sorry, now here im satnding beside the road doing topup games from half an hour","Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,Tarun Gopalakrishnan,26-Feb-20,"Never ever using a Yulu again. I have seen a Yulu miracle zone close to my home and always thought of trying it out. I have seen multiple miracle zones around my place. I decide to take a miracle to my place today and to my surprise, this has been removed as a miracle zone and I was unable to end my ride. To make things worse, the nearest point was 2 km away. I ended up spending 20 mins more and taking an auto which is what I was trying to avoid in the first place. Terrible so far","Hi, we are sorry that you faced an issue. Could you please share your contact details with us on support@yulu.bike so that we can get in touch with you and resolve the issue.",play store
